18,37,259,31,1079,134,7,62,496,144,87,60,37,72,2,2,33,15,9,2,34,16,9,1,6,30,0,0,0,0,0,10,9,8,8
19,37,259,31,1079,134,7,46,368,106,64,44,27,88,2,2,33,11,11,2,34,12,11,1,6,30,0,0,0,0,0,10,9,8,8
20,41,267,31,1383,172,7,136,1088,322,195,134,82,36,1,2,86,68,9,0,0,0,0,1,6,34,0,0,0,0,0,10,9,8,8
21,41,267,31,1383,172,7,108,864,255,154,106,65,64,1,4,43,27,8,0,0,0,0,1,6,34,0,0,0,0,0,10,9,8,8
22,41,267,31,1383,172,7,76,608,178,108,74,45,96,1,4,43,19,12,0,0,0,0,1,6,34,0,0,0,0,0,10,9,8,8
23,41,267,31,1383,172,7,60,480,139,84,58,36,112,1,4,43,15,14,0,0,0,0,1,6,34,0,0,0,0,0,10,9,8,8
24,45,390,67,1568,196,0,156,1248,370,224,154,95,40,1,2,98,78,10,0,0,0,0,6,6,22,38,0,0,0,0,10,9,8,8
25,45,390,67,1568,196,0,124,992,293,178,122,75,72,1,4,49,31,9,0,0,0,0,6,6,22,38,0,0,0,0,10,9,8,8
26,45,390,67,1568,196,0,88,704,207,125,86,53,108,2,2,32,14,9,4,33,15,9,6,6,22,38,0,0,0,0,10,9,8,8
27,45,390,67,1568,196,0,66,528,154,93,64,39,130,2,4,39,13,13,1,40,14,13,6,6,22,38,0,0,0,0,10,9,8,8
28,49,398,67,1936,242,0,194,1552,461,279,192,118,48,1,2,121,97,12,0,0,0,0,6,6,24,42,0,0,0,0,10,9,8,8
29,49,398,67,1936,242,0,154,1232,365,221,152,93,88,2,2,60,38,11,2,61,39,11,6,6,24,42,0,0,0,0,10,9,8,8
30,49,398,67,1936,242,0,110,880,259,157,108,66,132,2,4,40,18,11,2,41,19,11,6,6,24,42,0,0,0,0,10,9,8,8
31,49,398,67,1936,242,0,86,688,202,122,84,52,156,2,4,40,14,13,2,41,15,13,6,6,24,42,0,0,0,0,10,9,8,8
32,53,406,67,2336,292,0,232,1856,552,335,230,141,60,1,2,146,116,15,0,0,0,0,6,6,26,46,0,0,0,0,10,9,8,8
33,53,406,67,2336,292,0,182,1456,432,262,180,111,110,2,3,58,36,11,2,59,37,11,6,6,26,46,0,0,0,0,10,9,8,8
34,53,406,67,2336,292,0,132,1056,312,189,130,80,160,2,4,36,16,10,4,37,17,10,6,6,26,46,0,0,0,0,10,9,8,8
35,53,406,67,2336,292,0,100,800,235,143,98,60,192,2,4,36,12,12,4,37,13,12,6,6,26,46,0,0,0,0,10,9,8,8
36,57,414,67,2768,346,0,274,2192,652,395,271,167,72,2,2,86,68,9,2,87,69,9,6,6,28,50,0,0,0,0,12,11,16,10
37,57,414,67,2768,346,0,216,1728,513,311,213,131,130,2,4,69,43,13,1,70,44,13,6,6,28,50,0,0,0,0,12,11,16,10
38,57,414,67,2768,346,0,154,1232,364,221,151,93,192,2,6,43,19,12,2,44,20,12,6,6,28,50,0,0,0,0,12,11,16,10
39,57,414,67,2768,346,0,122,976,288,174,119,74,224,2,6,43,15,14,2,44,16,14,6,6,28,50,0,0,0,0,12,11,16,10
40,61,422,67,3232,404,0,324,2592,772,468,321,198,80,1,4,101,81,10,0,0,0,0,6,6,30,54,0,0,0,0,12,11,16,10
41,61,422,67,3232,404,0,254,2032,604,366,251,155,150,2,1,80,50,15,4,81,51,15,6,6,30,54,0,0,0,0,12,11,16,10
42,61,422,67,3232,404,0,180,1440,427,259,177,109,224,2,4,50,22,14,4,51,23,14,6,6,30,54,0,0,0,0,12,11,16,10
43,61,422,67,3232,404,0,140,1120,331,200,137,85,264,2,3,36,12,12,8,37,13,12,6,6,30,54,0,0,0,0,12,11,16,10
44,65,430,67,3728,466,0,370,2960,883,535,367,226,96,2,2,116,92,12,2,117,93,12,6,6,32,58,0,0,0,0,12,11,16,10
45,65,430,67,3728,466,0,290,2320,691,419,287,177,176,2,6,58,36,11,2,59,37,11,6,6,32,58,0,0,0,0,12,11,16,10
46,65,430,67,3728,466,0,206,1648,489,296,203,125,260,2,4,46,20,13,6,47,21,13,6,6,32,58,0,0,0,0,12,11,16,10
47,65,430,67,3728,466,0,158,1264,374,227,155,96,308,2,7,42,14,14,4,43,15,14,6,6,32,58,0,0,0,0,12,11,16,10
48,69,438,67,4256,532,0,428,3424,1022,619,425,262,104,1,4,133,107,13,0,0,0,0,6,6,34,62,0,0,0,0,12,11,16,10
49,69,438,67,4256,532,0,334,2672,796,483,331,204,198,2,8,59,37,11,1,60,38,11,6,6,34,62,0,0,0,0,12,11,16,10
50,69,438,67,4256,532,0,244,1952,580,352,241,149,288,2,8,44,20,12,4,45,21,12,6,6,34,62,0,0,0,0,12,11,16,10
51,69,438,67,4256,532,0,180,1440,427,259,177,109,352,2,12,33,11,11,4,34,12,11,6,6,34,62,0,0,0,0,12,11,16,10
52,73,611,67,4651,581,3,461,3688,1101,667,458,282,120,2,3,145,115,15,1,146,116,15,13,6,26,46,66,0,0,0,12,11,16,10
53,73,611,67,4651,581,3,365,2920,871,528,362,223,216,2,4,64,40,12,5,65,41,12,13,6,26,46,66,0,0,0,12,11,16,10
54,73,611,67,4651,581,3,261,2088,621,376,258,159,320,2,11,36,16,10,5,37,17,10,13,6,26,46,66,0,0,0,12,11,16,10
55,73,611,67,4651,581,3,197,1576,468,283,194,120,384,2,11,36,12,12,5,37,13,12,13,6,26,46,66,0,0,0,12,11,16,10
56,77,619,67,5243,655,3,523,4184,1250,758,520,320,132,2,5,109,87,11,1,110,88,11,13,6,26,48,70,0,0,0,12,11,16,10
57,77,619,67,5243,655,3,415,3320,991,600,412,254,240,2,5,65,41,12,5,66,42,12,13,6,26,48,70,0,0,0,12,11,16,10
58,77,619,67,5243,655,3,295,2360,703,426,292,180,360,2,5,54,24,15,7,55,25,15,13,6,26,48,70,0,0,0,12,11,16,10
59,77,619,67,5243,655,3,223,1784,530,321,220,136,432,2,11,36,12,12,7,37,13,12,13,6,26,48,70,0,0,0,12,11,16,10
60,81,627,67,5867,733,3,589,4712,1408,854,586,361,144,2,5,122,98,12,1,123,99,12,13,6,26,50,74,0,0,0,12,11,16,10
61,81,627,67,5867,733,3,453,3624,1082,656,450,277,280,2,7,73,45,14,3,74,46,14,13,6,26,50,74,0,0,0,12,11,16,10
62,81,627,67,5867,733,3,35,2600,775,470,322,198,408,2,15,43,19,12,2,44,20,12,13,6,26,50,74,0,0,0,12,11,16,10
63,81,627,67,5867,733,3,253,2024,602,365,250,154,480,2,3,45,15,15,13,46,16,15,13,6,26,50,74,0,0,0,12,11,16,10
64,85,635,67,6523,815,3,647,5176,1548,938,644,397,168,2,1,135,107,14,5,136,108,14,13,6,30,54,78,0,0,0,12,11,16,10
65,85,635,67,6523,815,3,507,4056,1212,734,504,340,308,2,10,74,46,14,1,75,47,14,13,6,30,54,78,0,0,0,12,11,16,10
66,85,635,67,6523,815,3,367,2936,876,531,364,224,448,2,1,50,22,14,15,51,23,14,13,6,30,54,78,0,0,0,12,11,16,10
67,85,635,67,6523,815,3,283,2264,674,408,280,173,532,2,2,42,14,14,17,43,15,14,13,6,30,54,78,0,0,0,12,11,16,10
68,89,643,67,7211,901,3,721,5768,1725,1046,718,442,180,2,5,150,120,15,1,151,121,15,13,6,30,56,82,0,0,0,12,11,16,10
69,89,643,67,7211,901,3,563,4504,1346,816,560,345,338,2,9,69,43,13,4,70,44,13,13,6,30,56,82,0,0,0,12,11,16,10
70,89,643,67,7211,901,3,397,3176,948,574,394,243,504,2,17,50,22,14,1,51,23,14,13,6,30,56,82,0,0,0,12,11,16,10
71,89,643,67,7211,901,3,313,2504,746,452,310,191,588,2,2,42,14,14,19,43,15,14,13,6,30,56,82,0,0,0,12,11,16,10
72,93,651,67,7931,991,3,795,6360,1903,1153,792,488,196,2,3,141,113,14,4,142,114,14,13,6,30,58,86,0,0,0,12,11,16,10
73,93,651,67,7931,991,3,627,5016,1500,909,624,384,364,2,3,70,44,13,11,71,45,13,13,6,30,58,86,0,0,0,12,11,16,10
74,93,651,67,7931,991,3,445,3560,1063,644,442,272,546,2,17,47,21,13,4,48,22,13,13,6,30,58,86,0,0,0,12,11,16,10
75,93,651,67,7931,991,3,341,2728,813,493,338,208,650,2,9,39,13,13,16,40,14,13,13,6,30,58,86,0,0,0,12,11,16,10
76,97,659,67,8683,1085,3,861,6888,2061,1249,858,528,224,2,3,135,107,14,5,136,108,14,13,6,34,62,90,0,0,0,12,11,16,10
77,97,659,67,8683,1085,3,669,5352,1600,970,666,410,416,2,3,67,41,13,13,68,42,13,13,6,34,62,90,0,0,0,12,11,16,10
78,97,659,67,8683,1085,3,485,3880,1159,702,482,297,600,2,15,54,24,15,5,55,25,15,13,6,34,62,90,0,0,0,12,11,16,10
79,97,659,67,8683,1085,3,385,3080,919,557,382,235,700,2,15,43,15,14,10,44,16,14,13,6,34,62,90,0,0,0,12,11,16,10
80,101,882,67,9252,1156,4,932,7456,2232,1352,929,572,224,2,4,144,116,14,4,145,117,14,22,6,28,50,72,94,0,0,12,11,16,10
81,101,882,67,9252,1156,4,714,5712,1708,1035,711,438,442,1,17,68,42,13,0,0,0,0,22,6,28,50,72,94,0,0,12,11,16,10
82,101,882,67,9252,1156,4,512,4096,1224,742,509,314,644,2,17,50,22,14,6,51,23,14,22,6,28,50,72,94,0,0,12,11,16,10
83,101,882,67,9252,1156,4,406,3248,969,587,403,248,750,2,19,46,16,15,6,47,17,15,22,6,28,50,72,94,0,0,12,11,16,10
84,105,890,67,10068,1258,4,1006,8048,2409,1460,1003,618,252,2,2,139,111,14,7,140,112,14,22,6,26,50,74,98,0,0,12,11,16,10
85,105,890,67,10068,1258,4,782,6256,1872,1134,779,480,476,1,17,74,46,14,0,0,0,0,22,6,26,50,74,98,0,0,12,11,16,10
86,105,890,67,10068,1258,4,568,4544,1358,823,565,348,690,2,7,54,24,15,16,55,25,15,22,6,26,50,74,98,0,0,12,11,16,10
87,105,890,67,10068,1258,4,442,3536,1056,640,439,270,816,1,34,37,13,12,0,0,0,0,22,6,26,50,74,98,0,0,12,11,16,10
88,109,898,67,10916,1364,4,1094,8752,2620,1588,1091,672,270,2,4,151,121,15,5,152,122,15,22,6,30,54,78,102,0,0,12,11,16,10
89,109,898,67,10916,1364,4,860,6880,2059,1248,857,528,504,2,4,75,47,14,14,76,48,14,22,6,30,54,78,102,0,0,12,11,16,10
90,109,898,67,10916,1364,4,614,4912,1468,890,611,376,750,2,11,54,24,15,14,55,25,15,22,6,30,54,78,102,0,0,12,11,16,10
91,109,898,67,10916,1364,4,464,3712,1108,672,461,284,900,2,16,45,15,15,14,46,16,15,22,6,30,54,78,102,0,0,12,11,16,10
92,113,906,67,11796,1474,4,1174,9392,2812,1704,1171,721,300,2,6,147,117,15,4,148,118,15,22,6,28,54,80,106,0,0,12,11,16,10
93,113,906,67,11796,1474,4,914,7312,2188,1326,911,561,560,2,6,14,73,45,14,74,46,14,22,6,28,54,80,106,0,0,12,11,16,10
94,113,906,67,11796,1474,4,664,5312,1588,963,661,407,810,2,11,54,24,15,16,55,25,15,22,6,28,54,80,106,0,0,12,11,16,10
95,113,906,67,11796,1474,4,514,4112,1228,744,511,315,960,2,30,46,16,15,2,47,17,15,22,6,28,54,80,106,0,0,12,11,16,10
96,117,914,67,12708,1588,4,1276,10208,3057,1853,1273,784,312,2,8,132,106,13,4,133,107,13,22,6,32,58,84,110,0,0,12,11,16,10
97,117,914,67,12708,1588,4,1000,8000,2395,1451,997,614,588,2,8,75,47,14,13,76,48,14,22,6,32,58,84,110,0,0,12,11,16,10
98,117,914,67,12708,1588,4,718,5744,1718,1041,715,440,870,2,7,54,24,15,22,55,25,15,22,6,32,58,84,110,0,0,12,11,16,10
99,117,914,67,12708,1588,4,538,4304,1286,779,535,330,1050,2,22,45,15,15,13,46,16,15,22,6,32,58,84,110,0,0,12,11,16,10
100,121,922,67,13652,1706,4,1370,10960,3283,1990,1367,842,336,2,10,142,114,14,2,143,115,14,22,6,30,58,86,114,0,0,12,11,16,10
101,121,922,67,13652,1706,4,1062,8496,2544,1542,1059,652,644,2,19,74,46,14,4,75,47,14,22,6,30,58,86,114,0,0,12,11,16,10
102,121,922,67,13652,1706,4,754,6032,1804,1094,751,462,952,2,28,50,22,14,6,51,23,14,22,6,30,58,86,114,0,0,12,11,16,10
103,121,922,67,13652,1706,4,596,4768,1425,864,593,365,1110,2,33,46,16,15,4,47,17,15,22,6,30,58,86,114,0,0,12,11,16,10
104,125,930,67,14628,1828,4,1468,11744,3517,2132,1465,902,360,2,8,152,122,15,4,153,123,15,22,6,34,62,90,118,0,0,14,13,16,12
105,125,930,67,14628,1828,4,1128,9024,2701,1637,1125,692,700,2,22,73,45,14,3,74,46,14,22,6,34,62,90,118,0,0,14,13,16,12
106,125,930,67,14628,1828,4,808,6464,1933,1172,805,496,1020,2,8,53,23,15,26,54,24,15,22,6,34,62,90,118,0,0,14,13,16,12
107,125,930,67,14628,1828,4,628,5024,1501,910,625,385,1200,2,12,45,15,15,28,46,16,15,22,6,34,62,90,118,0,0,14,13,16,12
108,129,1203,67,15371,1921,3,1531,12248,3669,2223,1528,940,390,2,3,147,117,15,10,148,118,15,22,6,26,50,74,98,122,0,14,13,16,12
109,129,1203,67,15371,1921,3,1193,9544,2857,1732,1190,732,728,2,3,73,45,14,23,74,46,14,33,6,26,50,74,98,122,0,14,13,16,12
110,129,1203,67,15371,1921,3,871,6968,2085,1263,868,534,1050,2,4,54,24,15,31,46,16,15,33,6,26,50,74,98,122,0,14,13,16,12
111,129,1203,67,15371,1921,3,661,5288,1581,958,658,405,1260,2,11,45,15,15,31,46,16,15,33,6,26,50,74,98,122,0,14,13,16,12
112,133,1211,67,16411,2051,3,1631,13048,3909,2369,1628,1002,420,2,7,146,116,15,7,147,117,15,33,6,30,54,78,102,126,0,14,13,16,12
113,133,1211,67,16411,2051,3,1267,10136,3035,1839,1264,778,784,2,21,73,45,14,7,74,46,14,33,6,30,54,78,102,126,0,14,13,16,12
114,133,1211,67,16411,2051,3,911,7288,2181,1322,908,559,1140,2,1,53,23,15,37,54,24,15,33,6,30,54,78,102,126,0,14,13,16,12
115,133,1211,67,16411,2051,3,701,5608,1677,1016,698,430,1350,2,19,45,15,15,26,46,16,15,33,6,30,54,78,102,126,0,14,13,16,12
116,137,1219,67,17483,2185,3,1735,13880,4158,2520,1732,1066,450,2,5,145,115,15,10,146,116,15,33,6,26,52,78,104,130,0,14,13,16,12
117,137,1219,67,17483,2185,3,1373,10984,3289,1994,1370,843,812,2,19,75,47,14,10,76,48,14,33,6,26,52,78,104,130,0,14,13,16,12
118,137,1219,67,17483,2185,3,985,7880,2358,1429,982,604,1200,2,15,54,24,15,25,55,25,15,33,6,26,52,78,104,130,0,14,13,16,12
119,137,1219,67,17483,2185,3,745,5960,1782,1080,742,457,1440,2,23,45,15,15,25,46,16,15,33,6,26,52,78,104,130,0,14,13,16,12
120,141,1227,67,18587,2323,3,1843,14744,4417,2677,1840,1132,480,2,13,145,115,15,3,146,116,15,33,6,30,56,82,108,134,0,14,13,16,12
121,141,1227,67,18587,2323,3,1455,11640,3486,2113,1452,894,868,2,2,74,46,14,29,75,47,14,33,6,30,56,82,108,134,0,14,13,16,12
122,141,1227,67,18587,2323,3,1033,8264,2473,1499,1030,634,1290,2,42,54,24,15,1,55,25,15,33,6,30,56,82,108,134,0,14,13,16,12
123,141,1227,67,18587,2323,3,793,6344,1897,1150,790,486,1530,2,23,45,15,15,28,46,16,15,33,6,30,56,82,108,134,0,14,13,16,12
124,145,1235,67,19723,2465,3,1955,15640,4686,2840,1952,1201,510,1,17,145,115,15,0,0,0,0,33,6,34,60,86,112,138,0,14,13,16,12
125,145,1235,67,19723,2465,3,1541,12328,3693,2238,1538,947,924,2,10,74,46,14,23,75,47,14,33,6,34,60,86,112,138,0,14,13,16,12
126,145,1235,67,19723,2465,3,1115,8920,2670,1618,1112,684,1350,2,10,54,24,15,35,55,25,15,33,6,34,60,86,112,138,0,14,13,16,12
127,145,1235,67,19723,2465,3,845,6760,2022,1226,842,518,1620,2,19,45,15,15,35,46,16,15,33,6,34,60,86,112,138,0,14,13,16,12
128,149,1243,67,20891,2611,3,2071,16568,4965,3009,2068,1273,540,2,17,145,115,15,1,146,116,15,33,6,30,58,86,114,142,0,14,13,16,12
129,149,1243,67,20891,2611,3,1631,13048,3909,2369,1628,1002,980,2,14,74,46,14,21,75,47,14,33,6,30,58,86,114,142,0,14,13,16,12
130,149,1243,67,20891,2611,3,1171,9368,2805,1700,1168,719,1440,2,29,54,24,15,19,55,25,15,33,6,30,58,86,114,142,0,14,13,16,12
131,149,1243,67,20891,2611,3,901,7208,2157,1307,898,553,1710,2,11,45,15,15,46,46,16,15,33,6,30,58,86,114,142,0,14,13,16,12
132,153,1251,67,22091,2761,3,2191,17528,5253,31833,2188,1347,570,2,13,145,115,15,6,146,116,15,33,6,34,62,90,118,146,0,14,13,16,12
133,153,1251,67,22091,2761,3,1725,13800,4134,2506,1722,1060,1036,2,14,74,46,14,23,75,47,14,33,6,34,62,90,118,146,0,14,13,16,12
134,153,1251,67,22091,2761,3,1231,9848,2949,1787,1228,756,1530,2,44,54,24,15,7,55,25,15,33,6,34,62,90,118,146,0,14,13,16,12
135,153,1251,67,22091,2761,3,961,7688,2301,1394,958,590,1800,2,59,46,16,15,1,47,17,15,33,6,34,62,90,118,146,0,14,13,16,12
136,157,1574,67,23008,2876,0,2306,18448,5529,3351,2303,1417,570,2,12,151,121,15,7,152,122,15,33,6,30,54,78,102,126,150,14,13,16,12
137,157,1574,67,23008,2876,0,1812,14496,4343,2632,1809,1113,1064,2,12,75,47,14,26,76,48,14,46,6,30,54,78,102,126,150,14,13,16,12
138,157,1574,67,23008,2876,0,1286,10288,3081,1867,1283,790,1590,2,39,54,24,15,14,55,25,15,46,6,30,54,78,102,126,150,14,13,16,12
139,157,1574,67,23008,2876,0,986,7888,2361,1431,983,605,1890,2,22,45,15,15,41,46,16,15,46,6,30,54,78,102,126,150,14,13,16,12
140,161,1582,67,24272,3034,0,2434,19472,5836,3537,2431,1496,600,2,6,151,121,15,14,152,122,15,46,6,24,50,76,102,128,154,14,13,16,12
141,161,1582,67,24272,3034,0,1914,15312,4588,2780,1911,1176,1120,2,6,75,47,14,34,76,48,14,46,6,24,50,76,102,128,154,14,13,16,12
142,161,1582,67,24272,3034,0,1354,10832,3244,1966,1351,832,1680,2,46,54,24,15,10,55,25,15,46,6,24,50,76,102,128,154,14,13,16,12
143,161,1582,67,24272,3034,0,1054,8432,2524,1530,1051,647,1980,2,2,45,15,15,64,46,16,15,46,6,24,50,76,102,128,154,14,13,16,12
144,165,1590,67,25568,3196,0,2566,20528,6153,3729,2563,1577,630,2,17,152,122,15,4,153,123,15,46,6,28,54,80,106,132,158,14,13,16,12
145,165,1590,67,25568,3196,0,1992,15963,4775,2894,1989,1224,1204,2,29,74,46,14,14,75,47,14,46,6,28,54,80,106,132,158,14,13,16,12
146,165,1590,67,25568,3196,0,1426,11408,3417,2071,1423,876,1770,2,49,54,24,15,10,55,25,15,46,6,28,54,80,106,132,158,14,13,16,12
147,165,1590,67,25568,3196,0,1096,8768,2625,1591,1093,673,2100,2,24,45,15,15,46,46,16,15,46,6,28,54,80,106,132,158,14,13,16,12
148,169,1598,67,26896,3362,0,2702,21616,6479,3927,2699,1661,660,2,4,152,122,15,18,153,123,15,46,6,32,58,84,110,136,162,14,13,16,12
149,169,1598,67,26896,3362,0,2102,16816,5039,3054,2099,1292,1260,2,13,74,46,14,32,75,47,14,46,6,32,58,84,110,136,162,14,13,16,12
150,169,1598,67,26896,3362,0,1502,12016,3599,2181,1499,923,1860,2,48,54,24,15,14,55,25,15,46,6,32,58,84,110,136,162,14,13,16,12
151,169,1598,67,26896,3362,0,1142,9136,2735,1658,1139,701,2220,2,42,45,15,15,32,46,16,15,46,6,32,58,84,110,136,162,14,13,16,12
152,173,1606,67,28256,3532,0,2812,22496,6743,4087,2809,1729,720,2,20,147,117,15,4,148,118,15,46,6,26,54,82,110,138,166,14,13,16,12
153,173,1606,67,28256,3532,0,2216,17728,5313,33220,2213,1362,1316,2,40,75,47,14,7,76,48,14,46,6,26,54,82,110,138,166,14,13,16,12
154,173,1606,67,28256,3532,0,1582,12656,3791,2298,1579,972,1950,2,43,54,24,15,22,55,25,15,46,6,26,54,82,110,138,166,14,13,16,12
155,173,1606,67,28256,3532,0,1222,9776,2927,1774,1219,750,2310,2,10,45,15,15,67,46,16,15,46,6,26,54,82,110,138,166,14,13,16,12
156,177,1614,67,29648,3706,0,2956,23648,7089,4296,2953,1817,750,2,19,148,118,15,6,149,119,15,46,6,30,58,86,114,142,170,14,13,16,12
157,177,1614,67,29648,3706,0,2334,18672,5596,3391,2331,1435,1372,2,18,75,47,14,31,76,48,14,46,6,30,58,86,114,142,170,14,13,16,12
158,177,1614,67,29648,3706,0,1666,13328,3993,2420,1663,1024,2040,2,34,54,24,15,34,55,25,15,46,6,30,58,86,114,142,170,14,13,16,12
159,177,1614,67,29648,3706,0,1276,10208,3057,1852,1273,784,2430,2,20,45,15,15,61,46,16,15,46,6,30,58,86,114,142,170,14,13,16,12
